transaction_id,date,customer_id,product_name,category,quantity,base_price,discount_pct,revenue,city,customer_segment,channel,year,month,month_name,quarter,day_of_week,is_weekend,margin_est
TXN00165,2023-11-28,CUST03504,Logitech MX Keys,Electronics,1,1350000,0.0,882000.0,Medan,Regular,Paid Social,2023,11,Nov,4,Tuesday,False,220500.0
TXN00166,2023-07-25,CUST02188,Nike Air Max 270,Fashion,1,1800000,0.0,2424000.0,Unknown,Occasional,Paid Social,2023,7,Jul,3,Tuesday,False,606000.0
TXN00167,2023-10-26,CUST04117,The Ordinary AHA,Beauty,2,189000,0.0,302000.0,Bandung,Regular,Organic,2023,10,Oct,4,Thursday,False,75500.0
TXN00168,2023-12-20,CUST04963,The Ordinary AHA,Beauty,1,189000,0.2,91000.0,Jakarta,Regular,Paid Social,2023,12,Dec,4,Wednesday,False,22750.0
TXN00169,2023-08-30,CUST04622,JBL Flip 6,Electronics,2,1199000,0.1,2590000.0,Semarang,Regular,Organic,2023,8,Aug,3,Wednesday,False,647500.0
TXN00170,2023-09-16,CUST00745,JBL Flip 6,Electronics,1,1199000,0.05,1139000.0,Jakarta,Loyal,Marketplace,2023,9,Sep,3,Saturday,True,284750.0
TXN00172,2023-10-24,CUST00260,Philips Air Fryer,Home & Living,1,1499000,0.0,1199000.0,Medan,Occasional,Organic,2023,10,Oct,4,Tuesday,False,299750.0
TXN00173,2023-03-11,CUST00658,Samsung QLED 55in,Electronics,2,8999000,0.2,14398000.0,Bandung,Occasional,Marketplace,2023,3,Mar,1,Saturday,True,3599500.0
TXN00175,2023-12-11,CUST00925,Wardah Instaperfect,Beauty,2,85000,0.0,102000.0,Surabaya,New,Marketplace,2023,12,Dec,4,Monday,False,25500.0
TXN00176,2023-11-11,CUST00399,Logitech MX Keys,Electronics,2,1350000,0.1,1588000.0,Jakarta,New,Organic,2023,11,Nov,4,Saturday,True,397000.0
TXN00177,2023-07-25,CUST04720,Xiaomi Redmi 12,Electronics,1,2199000,0.05,2813000.0,Medan,Regular,Paid Social,2023,7,Jul,3,Tuesday,False,703250.0
TXN00178,2023-12-11,CUST04847,JBL Flip 6,Electronics,2,1199000,0.0,1439000.0,Makassar,Loyal,Paid Social,2023,12,Dec,4,Monday,False,359750.0
TXN00179,2023-11-17,CUST01223,Somethinc Niacinamide,Beauty,1,99000,0.05,61000.0,Jakarta,Occasional,Marketplace,2023,11,Nov,4,Friday,False,15250.0
TXN00180,2023-10-03,CUST04566,Samsung QLED 55in,Electronics,1,8999000,0.1,6479000.0,Jakarta,Regular,Marketplace,2023,10,Oct,4,Tuesday,False,1619750.0
TXN00181,2023-05-05,CUST02200,Adidas Ultraboost,Fashion,1,2099000,0.0,2826000.0,Jakarta,Occasional,Email,2023,5,May,2,Friday,False,706500.0
TXN00182,2023-11-05,CUST00126,JBL Flip 6,Electronics,1,1199000,0.0,784000.0,Semarang,Regular,Paid Social,2023,11,Nov,4,Sunday,True,196000.0
TXN00183,2023-03-02,CUST02319,Samsung QLED 55in,Electronics,2,8999000,0.1,16198000.0,Makassar,Regular,Paid Social,2023,3,Mar,1,Thursday,False,4049500.0
TXN00184,2023-11-29,CUST02624,H&M Linen Shirt,Fashion,1,249000,0.0,163000.0,Surabaya,Occasional,Organic,2023,11,Nov,4,Wednesday,False,40750.0
TXN00185,2023-06-10,CUST02419,The Ordinary AHA,Beauty,1,189000,0.05,251000.0,Jakarta,New,Email,2023,6,Jun,2,Saturday,True,62750.0
TXN00186,2023-04-28,CUST04019,Apple AirPods Pro,Electronics,1,3799000,0.1,4103000.0,Surabaya,Regular,Email,2023,4,Apr,2,Friday,False,1025750.0
TXN00187,2023-03-28,CUST00398,Zara Blazer Set,Fashion,1,1199000,0.05,1139000.0,Jakarta,Loyal,Organic,2023,3,Mar,1,Tuesday,False,284750.0
TXN00188,2023-03-12,CUST03959,Kris Mattress King,Home & Living,2,4200000,0.0,8400000.0,Medan,New,Marketplace,2023,3,Mar,1,Sunday,True,2100000.0
TXN00189,2023-01-04,CUST01469,Dyson V11 Vacuum,Home & Living,1,7499000,0.0,4901000.0,Unknown,Regular,Email,2023,1,Jan,1,Wednesday,False,1225250.0
TXN00190,2023-09-26,CUST03761,Xiaomi Redmi 12,Electronics,1,2199000,0.0,2199000.0,Surabaya,Loyal,Email,2023,9,Sep,3,Tuesday,False,549750.0
TXN00191,2023-06-03,CUST00460,Uniqlo Heattech L,Fashion,1,299000,0.1,377000.0,Bandung,Loyal,Organic,2023,6,Jun,2,Saturday,True,94250.0
TXN00192,2023-02-12,CUST04644,Uniqlo Heattech L,Fashion,1,299000,0.0,239000.0,Semarang,Regular,Organic,2023,2,Feb,1,Sunday,True,59750.0
TXN00193,2023-02-08,CUST04809,Nike Air Max 270,Fashion,1,1800000,0.0,1440000.0,Bandung,Regular,Paid Social,2023,2,Feb,1,Wednesday,False,360000.0
TXN00194,2023-02-09,CUST00643,Logitech MX Keys,Electronics,1,1350000,0.05,1026000.0,Bandung,Loyal,Email,2023,2,Feb,1,Thursday,False,256500.0
TXN00195,2023-01-28,CUST03691,Zara Blazer Set,Fashion,1,1199000,0.0,784000.0,Jakarta,Regular,Marketplace,2023,1,Jan,1,Saturday,True,196000.0
TXN00196,2023-10-11,CUST00603,Zara Blazer Set,Fashion,3,1199000,0.0,2878000.0,Medan,Regular,Organic,2023,10,Oct,4,Wednesday,False,719500.0
TXN00198,2023-04-06,CUST02658,Xiaomi Redmi 12,Electronics,1,2199000,0.05,2507000.0,Surabaya,New,Organic,2023,4,Apr,2,Thursday,False,626750.0
TXN00199,2023-05-30,CUST01138,Skintific SPF 50+,Beauty,1,129000,0.1,156000.0,Medan,Regular,Paid Social,2023,5,May,2,Tuesday,False,39000.0
TXN00200,2023-09-10,CUST04062,Apple AirPods Pro,Electronics,1,3799000,0.0,3799000.0,Jakarta,New,Organic,2023,9,Sep,3,Sunday,True,949750.0
TXN00201,2023-08-23,CUST04870,Uniqlo Heattech L,Fashion,1,299000,0.0,359000.0,Yogyakarta,Occasional,Marketplace,2023,8,Aug,3,Wednesday,False,89750.0
TXN00202,2023-11-05,CUST04718,Apple AirPods Pro,Electronics,3,3799000,0.0,7449000.0,Jakarta,Loyal,Email,2023,11,Nov,4,Sunday,True,1862250.0
TXN00203,2023-07-12,CUST04507,IKEA Billy Shelf,Home & Living,1,799000,0.1,968000.0,Surabaya,Loyal,Paid Social,2023,7,Jul,3,Wednesday,False,242000.0
TXN00204,2023-12-29,CUST02070,Logitech MX Keys,Electronics,1,1350000,0.1,729000.0,Semarang,New,Marketplace,2023,12,Dec,4,Friday,False,182250.0
TXN00205,2023-07-13,CUST04399,Kris Mattress King,Home & Living,1,4200000,0.2,4524000.0,Surabaya,Occasional,Marketplace,2023,7,Jul,3,Thursday,False,1131000.0
TXN00206,2023-02-25,CUST02717,Nike Air Max 270,Fashion,2,1800000,0.05,2736000.0,Surabaya,Regular,Organic,2023,2,Feb,1,Saturday,True,684000.0
TXN00207,2023-02-24,CUST04822,Wardah Instaperfect,Beauty,1,85000,0.0,68000.0,Surabaya,Occasional,Paid Social,2023,2,Feb,1,Friday,False,17000.0
TXN00208,2023-06-26,CUST02556,Philips Air Fryer,Home & Living,3,1499000,0.0,6296000.0,Jakarta,Loyal,Organic,2023,6,Jun,2,Monday,False,1574000.0
TXN00209,2023-09-24,CUST00186,Samsung QLED 55in,Electronics,1,8999000,0.0,8999000.0,Surabaya,Regular,Email,2023,9,Sep,3,Sunday,True,2249750.0
TXN00210,2023-12-13,CUST03319,Dyson V11 Vacuum,Home & Living,2,7499000,0.2,7199000.0,Medan,Occasional,Paid Social,2023,12,Dec,4,Wednesday,False,1799750.0
TXN00211,2023-11-24,CUST01686,Uniqlo Heattech L,Fashion,1,299000,0.0,195000.0,Medan,Loyal,Marketplace,2023,11,Nov,4,Friday,False,48750.0
TXN00212,2023-10-23,CUST02568,Xiaomi Redmi 12,Electronics,1,2199000,0.1,1583000.0,Jakarta,Occasional,Marketplace,2023,10,Oct,4,Monday,False,395750.0
TXN00213,2023-07-20,CUST02566,H&M Linen Shirt,Fashion,1,249000,0.0,335000.0,Semarang,Regular,Email,2023,7,Jul,3,Thursday,False,83750.0
TXN00214,2023-03-01,CUST04403,Apple AirPods Pro,Electronics,1,3799000,0.05,3609000.0,Surabaya,Occasional,Paid Social,2023,3,Mar,1,Wednesday,False,902250.0
TXN00215,2023-10-12,CUST01599,Philips Air Fryer,Home & Living,1,1499000,0.0,1199000.0,Jakarta,Loyal,Organic,2023,10,Oct,4,Thursday,False,299750.0
TXN00216,2023-09-16,CUST01807,Tupperware Set,Home & Living,1,349000,0.0,349000.0,Surabaya,Regular,Marketplace,2023,9,Sep,3,Saturday,True,87250.0
TXN00217,2023-04-26,CUST04450,Apple AirPods Pro,Electronics,1,3799000,0.0,4559000.0,Surabaya,Regular,Marketplace,2023,4,Apr,2,Wednesday,False,1139750.0
TXN00218,2023-10-05,CUST02439,IKEA Billy Shelf,Home & Living,2,799000,0.0,1278000.0,Medan,Occasional,Marketplace,2023,10,Oct,4,Thursday,False,319500.0
TXN00219,2023-08-19,CUST04817,Skintific SPF 50+,Beauty,1,129000,0.1,139000.0,Jakarta,Loyal,Organic,2023,8,Aug,3,Saturday,True,34750.0
TXN00220,2023-11-20,CUST01380,Tupperware Set,Home & Living,1,349000,0.05,217000.0,Semarang,Loyal,Organic,2023,11,Nov,4,Monday,False,54250.0
TXN00221,2023-05-29,CUST00486,Apple AirPods Pro,Electronics,1,3799000,0.2,4092000.0,Surabaya,Loyal,Organic,2023,5,May,2,Monday,False,1023000.0
TXN00222,2023-12-26,CUST03394,Somethinc Niacinamide,Beauty,2,99000,0.0,119000.0,Medan,Loyal,Marketplace,2023,12,Dec,4,Tuesday,False,29750.0
TXN00223,2023-11-21,CUST00764,Xiaomi Redmi 12,Electronics,2,2199000,0.1,2587000.0,Surabaya,Regular,Email,2023,11,Nov,4,Tuesday,False,646750.0
TXN00224,2023-11-22,CUST02645,Kris Mattress King,Home & Living,1,4200000,0.0,2745000.0,Jakarta,Occasional,Paid Social,2023,11,Nov,4,Wednesday,False,686250.0
TXN00225,2023-10-08,CUST00134,IKEA Billy Shelf,Home & Living,1,799000,0.05,607000.0,Surabaya,Occasional,Organic,2023,10,Oct,4,Sunday,True,151750.0
TXN00226,2023-08-14,CUST02245,Samsung QLED 55in,Electronics,1,8999000,0.2,8639000.0,Surabaya,Loyal,Paid Social,2023,8,Aug,3,Monday,False,2159750.0
TXN00227,2023-05-09,CUST00748,Apple AirPods Pro,Electronics,1,3799000,0.05,4859000.0,Bandung,New,Email,2023,5,May,2,Tuesday,False,1214750.0
TXN00228,2023-04-20,CUST03460,Dyson V11 Vacuum,Home & Living,1,7499000,0.0,8999000.0,Unknown,Regular,Organic,2023,4,Apr,2,Thursday,False,2249750.0
TXN00229,2023-02-06,CUST01091,Kris Mattress King,Home & Living,1,4200000,0.0,3360000.0,Semarang,New,Email,2023,2,Feb,1,Monday,False,840000.0
TXN00230,2023-02-05,CUST03625,Uniqlo Heattech L,Fashion,1,299000,0.0,239000.0,Bandung,Occasional,Paid Social,2023,2,Feb,1,Sunday,True,59750.0
TXN00231,2023-02-21,CUST00691,Dyson V11 Vacuum,Home & Living,1,7499000,0.0,5999000.0,Medan,Occasional,Marketplace,2023,2,Feb,1,Tuesday,False,1499750.0
TXN00232,2023-11-04,CUST03210,JBL Flip 6,Electronics,2,1199000,0.0,1567000.0,Yogyakarta,New,Email,2023,11,Nov,4,Saturday,True,391750.0
TXN00233,2023-05-03,CUST04657,Xiaomi Redmi 12,Electronics,1,2199000,0.0,2961000.0,Surabaya,Regular,Organic,2023,5,May,2,Wednesday,False,740250.0
TXN00234,2023-12-16,CUST03261,H&M Linen Shirt,Fashion,1,249000,0.0,149000.0,Unknown,New,Organic,2023,12,Dec,4,Saturday,True,37250.0
TXN00235,2023-08-01,CUST01665,H&M Linen Shirt,Fashion,1,249000,0.0,299000.0,Bandung,Occasional,Paid Social,2023,8,Aug,3,Tuesday,False,74750.0
TXN00236,2023-10-02,CUST01955,Somethinc Niacinamide,Beauty,1,99000,0.05,75000.0,Medan,Regular,Organic,2023,10,Oct,4,Monday,False,18750.0
TXN00237,2023-08-11,CUST01343,Xiaomi Redmi 12,Electronics,1,2199000,0.05,2507000.0,Jakarta,Regular,Paid Social,2023,8,Aug,3,Friday,False,626750.0
TXN00238,2023-09-25,CUST02745,Zara Blazer Set,Fashion,1,1199000,0.1,1079000.0,Jakarta,Occasional,Email,2023,9,Sep,3,Monday,False,269750.0
TXN00239,2023-09-26,CUST01368,IKEA Billy Shelf,Home & Living,1,799000,0.1,719000.0,Bandung,New,Marketplace,2023,9,Sep,3,Tuesday,False,179750.0
TXN00240,2023-02-22,CUST03865,Apple AirPods Pro,Electronics,2,3799000,0.05,5774000.0,Jakarta,Regular,Organic,2023,2,Feb,1,Wednesday,False,1443500.0
TXN00242,2023-10-20,CUST02313,Xiaomi Redmi 12,Electronics,1,2199000,0.05,1671000.0,Makassar,New,Organic,2023,10,Oct,4,Friday,False,417750.0
TXN00243,2023-06-17,CUST04042,IKEA Billy Shelf,Home & Living,1,799000,0.0,1119000.0,Surabaya,New,Email,2023,6,Jun,2,Saturday,True,279750.0
TXN00244,2023-10-07,CUST00079,Somethinc Niacinamide,Beauty,2,99000,0.0,158000.0,Jakarta,Occasional,Paid Social,2023,10,Oct,4,Saturday,True,39500.0
TXN00245,2023-12-03,CUST01167,Skintific SPF 50+,Beauty,1,129000,0.1,70000.0,Jakarta,New,Paid Social,2023,12,Dec,4,Sunday,True,17500.0
TXN00246,2023-01-23,CUST04141,Dyson V11 Vacuum,Home & Living,3,7499000,0.1,13233000.0,Surabaya,Regular,Email,2023,1,Jan,1,Monday,False,3308250.0
TXN00247,2023-02-08,CUST02673,Logitech MX Keys,Electronics,1,1350000,0.0,1080000.0,Bandung,New,Email,2023,2,Feb,1,Wednesday,False,270000.0
TXN00248,2023-04-30,CUST00990,Apple AirPods Pro,Electronics,1,3799000,0.0,4559000.0,Semarang,Regular,Paid Social,2023,4,Apr,2,Sunday,True,1139750.0
TXN00249,2023-08-20,CUST02686,Uniqlo Heattech L,Fashion,1,299000,0.0,359000.0,Jakarta,New,Email,2023,8,Aug,3,Sunday,True,89750.0
TXN00250,2023-07-02,CUST04507,Samsung QLED 55in,Electronics,1,8999000,0.0,12116000.0,Jakarta,Loyal,Paid Social,2023,7,Jul,3,Sunday,True,3029000.0
TXN00251,2023-02-22,CUST00689,Logitech MX Keys,Electronics,2,1350000,0.0,2160000.0,Jakarta,Loyal,Paid Social,2023,2,Feb,1,Wednesday,False,540000.0
TXN00252,2023-02-08,CUST01004,Zara Blazer Set,Fashion,1,1199000,0.0,959000.0,Makassar,Occasional,Paid Social,2023,2,Feb,1,Wednesday,False,239750.0
TXN00253,2023-01-26,CUST01534,Logitech MX Keys,Electronics,1,1350000,0.05,838000.0,Semarang,Occasional,Organic,2023,1,Jan,1,Thursday,False,209500.0
TXN00254,2023-03-18,CUST03138,Logitech MX Keys,Electronics,1,1350000,0.05,1282000.0,Jakarta,New,Marketplace,2023,3,Mar,1,Saturday,True,320500.0
TXN00255,2023-11-26,CUST04461,Samsung QLED 55in,Electronics,2,8999000,0.05,11175000.0,Bandung,Loyal,Organic,2023,11,Nov,4,Sunday,True,2793750.0
TXN00256,2023-10-17,CUST03865,IKEA Billy Shelf,Home & Living,1,799000,0.0,639000.0,Unknown,Occasional,Paid Social,2023,10,Oct,4,Tuesday,False,159750.0
TXN00257,2023-04-30,CUST03182,H&M Linen Shirt,Fashion,3,249000,0.0,896000.0,Bandung,New,Organic,2023,4,Apr,2,Sunday,True,224000.0
TXN00258,2023-04-01,CUST01165,Samsung QLED 55in,Electronics,1,8999000,0.0,10799000.0,Medan,Occasional,Organic,2023,4,Apr,2,Saturday,True,2699750.0
TXN00259,2023-09-10,CUST01651,Uniqlo Heattech L,Fashion,1,299000,0.0,299000.0,Unknown,New,Paid Social,2023,9,Sep,3,Sunday,True,74750.0
TXN00260,2023-04-01,CUST00595,IKEA Billy Shelf,Home & Living,3,799000,0.1,2589000.0,Jakarta,New,Paid Social,2023,4,Apr,2,Saturday,True,647250.0
TXN00261,2023-10-28,CUST01428,Logitech MX Keys,Electronics,1,1350000,0.0,1080000.0,Jakarta,New,Marketplace,2023,10,Oct,4,Saturday,True,270000.0
TXN00262,2023-12-22,CUST01456,Tupperware Set,Home & Living,2,349000,0.05,398000.0,Surabaya,Regular,Paid Social,2023,12,Dec,4,Friday,False,99500.0
TXN00263,2023-07-20,CUST04633,Tupperware Set,Home & Living,2,349000,0.1,846000.0,Bandung,New,Email,2023,7,Jul,3,Thursday,False,211500.0
TXN00264,2023-03-14,CUST02751,Logitech MX Keys,Electronics,1,1350000,0.0,1350000.0,Jakarta,Occasional,Organic,2023,3,Mar,1,Tuesday,False,337500.0
TXN00265,2023-04-18,CUST01363,Zara Blazer Set,Fashion,1,1199000,0.0,1439000.0,Jakarta,New,Organic,2023,4,Apr,2,Tuesday,False,359750.0
TXN00266,2023-07-13,CUST02416,Wardah Instaperfect,Beauty,1,85000,0.0,114000.0,Semarang,Regular,Paid Social,2023,7,Jul,3,Thursday,False,28500.0
TXN00267,2023-02-23,CUST00254,Apple AirPods Pro,Electronics,1,3799000,0.0,3039000.0,Surabaya,Regular,Organic,2023,2,Feb,1,Thursday,False,759750.0
TXN00268,2023-11-07,CUST04425,Uniqlo Heattech L,Fashion,2,299000,0.0,391000.0,Jakarta,New,Paid Social,2023,11,Nov,4,Tuesday,False,97750.0
TXN00270,2023-01-14,CUST02171,Nike Air Max 270,Fashion,1,1800000,0.05,1118000.0,Bali,Occasional,Organic,2023,1,Jan,1,Saturday,True,279500.0
TXN00271,2023-07-18,CUST04623,JBL Flip 6,Electronics,1,1199000,0.1,1453000.0,Surabaya,Occasional,Email,2023,7,Jul,3,Tuesday,False,363250.0
TXN00272,2023-02-13,CUST03430,Xiaomi Redmi 12,Electronics,1,2199000,0.1,1583000.0,Surabaya,Regular,Paid Social,2023,2,Feb,1,Monday,False,395750.0
TXN00273,2023-10-21,CUST01208,Wardah Instaperfect,Beauty,2,85000,0.0,136000.0,Jakarta,Loyal,Organic,2023,10,Oct,4,Saturday,True,34000.0
TXN00274,2023-03-30,CUST01212,Logitech MX Keys,Electronics,3,1350000,0.0,4050000.0,Jakarta,New,Organic,2023,3,Mar,1,Thursday,False,1012500.0
TXN00275,2023-06-13,CUST00102,IKEA Billy Shelf,Home & Living,3,799000,0.2,2685000.0,Jakarta,Occasional,Marketplace,2023,6,Jun,2,Tuesday,False,671250.0
TXN00276,2023-10-28,CUST02344,Tupperware Set,Home & Living,1,349000,0.0,279000.0,Surabaya,New,Organic,2023,10,Oct,4,Saturday,True,69750.0
TXN00277,2023-07-30,CUST03291,The Ordinary AHA,Beauty,1,189000,0.05,242000.0,Bandung,Occasional,Paid Social,2023,7,Jul,3,Sunday,True,60500.0
TXN00278,2023-12-20,CUST04028,Apple AirPods Pro,Electronics,1,3799000,0.1,2051000.0,Yogyakarta,Loyal,Organic,2023,12,Dec,4,Wednesday,False,512750.0
TXN00279,2023-04-27,CUST03619,Dyson V11 Vacuum,Home & Living,1,7499000,0.2,7199000.0,Surabaya,Loyal,Email,2023,4,Apr,2,Thursday,False,1799750.0
TXN00280,2023-09-06,CUST04295,Logitech MX Keys,Electronics,2,1350000,0.1,2430000.0,Semarang,Occasional,Paid Social,2023,9,Sep,3,Wednesday,False,607500.0
TXN00281,2023-03-30,CUST03018,Skintific SPF 50+,Beauty,1,129000,0.1,116000.0,Semarang,New,Marketplace,2023,3,Mar,1,Thursday,False,29000.0
TXN00282,2023-07-23,CUST02866,Tupperware Set,Home & Living,1,349000,0.0,470000.0,Jakarta,Occasional,Marketplace,2023,7,Jul,3,Sunday,True,117500.0
TXN00283,2023-12-19,CUST02205,Apple AirPods Pro,Electronics,1,3799000,0.0,2279000.0,Jakarta,Loyal,Paid Social,2023,12,Dec,4,Tuesday,False,569750.0
TXN00285,2023-12-31,CUST04266,Zara Blazer Set,Fashion,3,1199000,0.05,2050000.0,Surabaya,Occasional,Email,2023,12,Dec,4,Sunday,True,512500.0
TXN00286,2023-10-27,CUST00886,Kris Mattress King,Home & Living,1,4200000,0.05,3192000.0,Bandung,Loyal,Email,2023,10,Oct,4,Friday,False,798000.0
TXN00287,2023-05-22,CUST00466,Zara Blazer Set,Fashion,1,1199000,0.1,1453000.0,Jakarta,Regular,Email,2023,5,May,2,Monday,False,363250.0
TXN00288,2023-07-26,CUST00290,Tupperware Set,Home & Living,1,349000,0.05,446000.0,Medan,Regular,Email,2023,7,Jul,3,Wednesday,False,111500.0
TXN00289,2023-04-08,CUST01393,H&M Linen Shirt,Fashion,1,249000,0.1,269000.0,Medan,Regular,Marketplace,2023,4,Apr,2,Saturday,True,67250.0
TXN00290,2023-04-03,CUST01821,Tupperware Set,Home & Living,1,349000,0.0,419000.0,Medan,Regular,Paid Social,2023,4,Apr,2,Monday,False,104750.0
TXN00291,2023-08-04,CUST00584,Apple AirPods Pro,Electronics,2,3799000,0.0,9118000.0,Jakarta,New,Organic,2023,8,Aug,3,Friday,False,2279500.0
TXN00292,2023-09-14,CUST04665,Uniqlo Heattech L,Fashion,1,299000,0.05,284000.0,Surabaya,Occasional,Paid Social,2023,9,Sep,3,Thursday,False,71000.0
TXN00293,2023-03-15,CUST01716,Wardah Instaperfect,Beauty,1,85000,0.1,76000.0,Semarang,Occasional,Paid Social,2023,3,Mar,1,Wednesday,False,19000.0
TXN00294,2023-10-23,CUST03141,Philips Air Fryer,Home & Living,2,1499000,0.0,2398000.0,Medan,New,Marketplace,2023,10,Oct,4,Monday,False,599500.0
TXN00296,2023-06-09,CUST04886,IKEA Billy Shelf,Home & Living,1,799000,0.0,1119000.0,Bandung,New,Organic,2023,6,Jun,2,Friday,False,279750.0
TXN00297,2023-12-18,CUST00157,Adidas Ultraboost,Fashion,3,2099000,0.0,3778000.0,Makassar,Occasional,Paid Social,2023,12,Dec,4,Monday,False,944500.0
TXN00298,2023-04-19,CUST00399,Samsung QLED 55in,Electronics,2,8999000,0.05,20518000.0,Jakarta,Occasional,Organic,2023,4,Apr,2,Wednesday,False,5129500.0
TXN00299,2023-12-05,CUST01255,Nike Air Max 270,Fashion,1,1800000,0.1,972000.0,Jakarta,New,Marketplace,2023,12,Dec,4,Tuesday,False,243000.0
TXN00300,2023-06-04,CUST00965,Xiaomi Redmi 12,Electronics,1,2199000,0.0,3079000.0,Surabaya,Regular,Paid Social,2023,6,Jun,2,Sunday,True,769750.0
TXN00301,2023-09-12,CUST04491,Xiaomi Redmi 12,Electronics,1,2199000,0.0,2199000.0,Jakarta,Occasional,Paid Social,2023,9,Sep,3,Tuesday,False,549750.0
TXN00302,2023-12-19,CUST00738,Uniqlo Heattech L,Fashion,3,299000,0.0,538000.0,Jakarta,Regular,Organic,2023,12,Dec,4,Tuesday,False,134500.0
TXN00303,2023-02-21,CUST00324,Dyson V11 Vacuum,Home & Living,3,7499000,0.05,17098000.0,Surabaya,Loyal,Email,2023,2,Feb,1,Tuesday,False,4274500.0
TXN00304,2023-12-13,CUST02693,IKEA Billy Shelf,Home & Living,1,799000,0.1,431000.0,Unknown,Regular,Organic,2023,12,Dec,4,Wednesday,False,107750.0
TXN00305,2023-11-15,CUST03160,Logitech MX Keys,Electronics,1,1350000,0.1,794000.0,Surabaya,Occasional,Organic,2023,11,Nov,4,Wednesday,False,198500.0
TXN00306,2023-08-04,CUST04840,Kris Mattress King,Home & Living,1,4200000,0.1,4536000.0,Jakarta,Regular,Organic,2023,8,Aug,3,Friday,False,1134000.0
TXN00307,2023-12-14,CUST03611,H&M Linen Shirt,Fashion,1,249000,0.05,142000.0,Semarang,Regular,Paid Social,2023,12,Dec,4,Thursday,False,35500.0
TXN00308,2023-12-02,CUST04286,Apple AirPods Pro,Electronics,1,3799000,0.1,2051000.0,Medan,Regular,Paid Social,2023,12,Dec,4,Saturday,True,512750.0
TXN00309,2023-02-18,CUST00448,Tupperware Set,Home & Living,1,349000,0.1,251000.0,Surabaya,Regular,Marketplace,2023,2,Feb,1,Saturday,True,62750.0
TXN00310,2023-09-16,CUST04153,Samsung QLED 55in,Electronics,2,8999000,0.1,16198000.0,Makassar,New,Marketplace,2023,9,Sep,3,Saturday,True,4049500.0
TXN00311,2023-07-26,CUST04075,Logitech MX Keys,Electronics,2,1350000,0.0,3635000.0,Surabaya,Regular,Organic,2023,7,Jul,3,Wednesday,False,908750.0
TXN00312,2023-02-22,CUST03738,Dyson V11 Vacuum,Home & Living,1,7499000,0.0,5999000.0,Bandung,Loyal,Email,2023,2,Feb,1,Wednesday,False,1499750.0
TXN00313,2023-01-28,CUST00799,The Ordinary AHA,Beauty,2,189000,0.1,222000.0,Jakarta,Regular,Marketplace,2023,1,Jan,1,Saturday,True,55500.0
TXN00314,2023-01-02,CUST01151,Philips Air Fryer,Home & Living,1,1499000,0.1,882000.0,Yogyakarta,New,Email,2023,1,Jan,1,Monday,False,220500.0
TXN00315,2023-02-24,CUST00883,Kris Mattress King,Home & Living,1,4200000,0.0,3360000.0,Jakarta,Loyal,Paid Social,2023,2,Feb,1,Friday,False,840000.0
TXN00317,2023-09-05,CUST04920,Emina BB Cream,Beauty,3,75000,0.1,202000.0,Makassar,Regular,Paid Social,2023,9,Sep,3,Tuesday,False,50500.0
TXN00318,2023-09-16,CUST03710,Zara Blazer Set,Fashion,2,1199000,0.0,2398000.0,Bandung,Regular,Paid Social,2023,9,Sep,3,Saturday,True,599500.0
TXN00319,2023-07-31,CUST01646,Philips Air Fryer,Home & Living,1,1499000,0.1,1816000.0,Surabaya,Loyal,Email,2023,7,Jul,3,Monday,False,454000.0
TXN00320,2023-12-18,CUST00946,Apple AirPods Pro,Electronics,1,3799000,0.05,2165000.0,Bali,Regular,Paid Social,2023,12,Dec,4,Monday,False,541250.0
TXN00321,2023-09-03,CUST00873,Tupperware Set,Home & Living,1,349000,0.2,279000.0,Medan,Regular,Email,2023,9,Sep,3,Sunday,True,69750.0
TXN00322,2023-01-28,CUST02418,Samsung QLED 55in,Electronics,1,8999000,0.0,5882000.0,Medan,New,Email,2023,1,Jan,1,Saturday,True,1470500.0
TXN00323,2023-01-17,CUST02357,JBL Flip 6,Electronics,1,1199000,0.0,784000.0,Bandung,Regular,Paid Social,2023,1,Jan,1,Tuesday,False,196000.0
TXN00324,2023-07-15,CUST03630,Dyson V11 Vacuum,Home & Living,1,7499000,0.2,8077000.0,Unknown,Occasional,Organic,2023,7,Jul,3,Saturday,True,2019250.0
TXN00325,2023-10-29,CUST01424,IKEA Billy Shelf,Home & Living,1,799000,0.05,607000.0,Semarang,Loyal,Email,2023,10,Oct,4,Sunday,True,151750.0
TXN00326,2023-07-13,CUST00328,Dyson V11 Vacuum,Home & Living,1,7499000,0.0,10097000.0,Unknown,New,Email,2023,7,Jul,3,Thursday,False,2524250.0
TXN00327,2023-11-02,CUST02604,Apple AirPods Pro,Electronics,1,3799000,0.2,1986000.0,Bandung,Regular,Marketplace,2023,11,Nov,4,Thursday,False,496500.0
TXN00328,2023-09-24,CUST02713,Uniqlo Heattech L,Fashion,1,299000,0.05,284000.0,Surabaya,Occasional,Organic,2023,9,Sep,3,Sunday,True,71000.0
TXN00329,2023-11-13,CUST01998,Samsung QLED 55in,Electronics,1,8999000,0.2,4705000.0,Semarang,Loyal,Organic,2023,11,Nov,4,Monday,False,1176250.0
